CoM ID,map_id,address,description,pic,link,lat,lng,icon,anim,title,infoopen,category,approved,retina,type,did,other_data,Custom Field:Scientific Name,Custom Field:Genus,Custom Field:Family,Custom Field:Year Planted,Custom Field:Age of tree,Custom Field:Age Description,Custom Field:Useful Life Expectency,Custom Field:Located in
1357624,6,"-37.82374508, 144.9263397",,,,-37.82374508,144.9263397,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2008,17,Juvenile,31-60 years,Street
1018032,6,"-37.79104966, 144.9440614",,,,-37.79104966,144.9440614,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Mature,21-30 years,Street
1014532,6,"-37.80190317, 144.9467536",,,,-37.80190317,144.9467536,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1288186,6,"-37.79864862, 144.9272498",,,,-37.79864862,144.9272498,,0,Weeping Bottlebrush,0,Other Genuses,1,0,0,,,Callistemon viminalis,Callistemon,Myrtaceae,2008,17,Semi-Mature,21-30 years,Street
1018129,6,"-37.79249596, 144.9440825",,,,-37.79249596,144.9440825,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1056983,6,"-37.82320721, 144.9106571",,,,-37.82320721,144.9106571,,0,Showy Honey Myrtle,0,Melaleuca,1,0,0,,,Melaleuca nesophila,Melaleuca,Myrtaceae,1999,26,Mature,21-30 years,Street
1069291,6,"-37.77786804, 144.9410323",,,,-37.77786804,144.9410323,,0,Flowering Gum,0,Corymbia,1,0,0,,,Corymbia ficifolia,Corymbia,Myrtaceae,2007,18,Juvenile,21-30 years,Street
1070655,6,"-37.77917802, 144.9402762",,,,-37.77917802,144.9402762,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2007,18,Semi-Mature,31-60 years,Street
1360002,6,"-37.79948004, 144.965636",,,,-37.79948004,144.965636,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,New,61+ years,Street
1066190,6,"-37.79296485, 144.9165517",,,,-37.79296485,144.9165517,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,61+ years,Street
1063050,6,"-37.82564631, 144.9044154",,,,-37.82564631,144.9044154,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1064505,6,"-37.79357719, 144.9252341",,,,-37.79357719,144.9252341,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2006,19,Juvenile,21-30 years,Street
1013780,6,"-37.80832339, 144.9470939",,,,-37.80832339,144.9470939,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1359414,6,"-37.81444342, 144.937398",,,,-37.81444342,144.937398,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,Juvenile,61+ years,Street
1455406,6,"-37.82808183, 144.9684588",,,,-37.82808183,144.9684588,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2010,15,Juvenile,31-60 years,Street
1357529,6,"-37.7789591, 144.9461683",,,,-37.7789591,144.9461683,,0,Yellow Box,0,Eucalyptus,1,0,0,,,Eucalyptus melliodora,Eucalyptus,Myrtaceae,2008,17,Juvenile,61+ years,Street
1053009,6,"-37.78145, 144.9533879",,,,-37.78145,144.9533879,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1999,26,Semi-Mature,61+ years,Street
1022537,6,"-37.80274714, 144.9589423",,,,-37.80274714,144.9589423,,0,Snow-in-Summer,0,Melaleuca,1,0,0,,,Melaleuca linariifolia,Melaleuca,Myrtaceae,1997,28,Mature,21-30 years,Street
1070107,6,"-37.80782644, 144.9458773",,,,-37.80782644,144.9458773,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2006,19,Juvenile,31-60 years,Street
1061102,6,"-37.82547687, 144.966881",,,,-37.82547687,144.966881,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1020343,6,"-37.78724457, 144.9571093",,,,-37.78724457,144.9571093,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1441768,6,"-37.77579477, 144.9412533",,,,-37.77579477,144.9412533,,0,Gum,0,Eucalyptus,1,0,0,,,Eucalyptus unknown,Eucalyptus,Myrtaceae,2010,15,Semi-Mature,61+ years,Street
1016131,6,"-37.80075936, 144.9555621",,,,-37.80075936,144.9555621,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Mature,21-30 years,Street
1359426,6,"-37.81357354, 144.9368748",,,,-37.81357354,144.9368748,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,Juvenile,61+ years,Street
1022480,6,"-37.78603801, 144.9693154",,,,-37.78603801,144.9693154,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1359068,6,"-37.8218022, 144.9495012",,,,-37.8218022,144.9495012,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,Semi-Mature,31-60 years,Street
1069277,6,"-37.77792953, 144.9417458",,,,-37.77792953,144.9417458,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2007,18,Juvenile,31-60 years,Street
1287454,6,"-37.79489955, 144.9452841",,,,-37.79489955,144.9452841,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2008,17,Juvenile,61+ years,Street
1062867,6,"-37.82214523, 144.912733",,,,-37.82214523,144.912733,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1070114,6,"-37.80760143, 144.9449946",,,,-37.80760143,144.9449946,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2006,19,Juvenile,31-60 years,Street
1018137,6,"-37.79239584, 144.943215",,,,-37.79239584,144.943215,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1023252,6,"-37.80668956, 144.9558846",,,,-37.80668956,144.9558846,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1022531,6,"-37.80217931, 144.9586769",,,,-37.80217931,144.9586769,,0,Snow-in-Summer,0,Melaleuca,1,0,0,,,Melaleuca linariifolia,Melaleuca,Myrtaceae,1997,28,Mature,21-30 years,Street
1069769,6,"-37.79518296, 144.9200519",,,,-37.79518296,144.9200519,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2006,19,Semi-Mature,31-60 years,Street
1288444,6,"-37.77602839, 144.9405025",,,,-37.77602839,144.9405025,,0,Gum,0,Eucalyptus,1,0,0,,,Eucalyptus unknown,Eucalyptus,Myrtaceae,2008,17,Juvenile,31-60 years,Street
1069264,6,"-37.77916626, 144.9415214",,,,-37.77916626,144.9415214,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2007,18,Semi-Mature,31-60 years,Street
1023249,6,"-37.80638003, 144.9559382",,,,-37.80638003,144.9559382,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1068435,6,"-37.80767043, 144.9191912",,,,-37.80767043,144.9191912,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2007,18,Juvenile,61+ years,Street
1457239,6,"-37.80699046, 144.9533165",,,,-37.80699046,144.9533165,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2010,15,New,31-60 years,Street
1056603,6,"-37.80390868, 144.9089813",,,,-37.80390868,144.9089813,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,1999,26,Semi-Mature,6-10 years (<50% canopy),Street
1287625,6,"-37.79399899, 144.9148379",,,,-37.79399899,144.9148379,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2008,17,Juvenile,61+ years,Street
1070663,6,"-37.77998187, 144.9403483",,,,-37.77998187,144.9403483,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2007,18,Semi-Mature,31-60 years,Street
1031029,6,"-37.82096355, 144.9189042",,,,-37.82096355,144.9189042,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Mature,31-60 years,Street
1439277,6,"-37.78902813, 144.9573451",,,,-37.78902813,144.9573451,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,2009,16,Semi-Mature,31-60 years,Street
1456731,6,"-37.80223832, 144.9527636",,,,-37.80223832,144.9527636,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2010,15,Juvenile,61+ years,Street
1358560,6,"-37.8213579, 144.9526278",,,,-37.8213579,144.9526278,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2009,16,Semi-Mature,61+ years,Street
1070708,6,"-37.77756722, 144.9421771",,,,-37.77756722,144.9421771,,0,Gum,0,Eucalyptus,1,0,0,,,Eucalyptus unknown,Eucalyptus,Myrtaceae,2007,18,Semi-Mature,31-60 years,Street
1359646,6,"-37.81384585, 144.9399309",,,,-37.81384585,144.9399309,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,Semi-Mature,21-30 years,Street
1023253,6,"-37.80667535, 144.9557929",,,,-37.80667535,144.9557929,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1070096,6,"-37.80726158, 144.9445808",,,,-37.80726158,144.9445808,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2006,19,Juvenile,31-60 years,Street
1020085,6,"-37.78331159, 144.9594457",,,,-37.78331159,144.9594457,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Mature,21-30 years,Street
1066246,6,"-37.79087406, 144.9199121",,,,-37.79087406,144.9199121,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,61+ years,Street
1061436,6,"-37.80815155, 144.9536697",,,,-37.80815155,144.9536697,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1021655,6,"-37.79739059, 144.9696739",,,,-37.79739059,144.9696739,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1287308,6,"-37.80409888, 144.9477977",,,,-37.80409888,144.9477977,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2008,17,Juvenile,31-60 years,Street
1287422,6,"-37.78907015, 144.9426434",,,,-37.78907015,144.9426434,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2008,17,Juvenile,61+ years,Street
1358524,6,"-37.8185412, 144.9506755",,,,-37.8185412,144.9506755,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2009,16,Semi-Mature,31-60 years,Street
1068507,6,"-37.82578372, 144.9046525",,,,-37.82578372,144.9046525,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2007,18,Juvenile,31-60 years,Street
1059645,6,"-37.79578598, 144.9722699",,,,-37.79578598,144.9722699,,0,Red Box,0,Eucalyptus,1,0,0,,,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1287352,6,"-37.80968316, 144.946695",,,,-37.80968316,144.946695,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,2008,17,Juvenile,61+ years,Street
1359497,6,"-37.81200337, 144.9383429",,,,-37.81200337,144.9383429,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,Juvenile,31-60 years,Street
1030510,6,"-37.82632252, 144.9601804",,,,-37.82632252,144.9601804,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Mature,21-30 years,Street
1062919,6,"-37.82393238, 144.937356",,,,-37.82393238,144.937356,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2005,20,Semi-Mature,31-60 years,Street
1018116,6,"-37.79236681, 144.9439113",,,,-37.79236681,144.9439113,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Mature,31-60 years,Street
1018461,6,"-37.79789161, 144.9370764",,,,-37.79789161,144.9370764,,0,Prickly Paperbark,0,Melaleuca,1,0,0,,,Melaleuca styphelioides,Melaleuca,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1455209,6,"-37.81730725, 144.9683835",,,,-37.81730725,144.9683835,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,2010,15,New,31-60 years,Street
1020057,6,"-37.78635831, 144.9590717",,,,-37.78635831,144.9590717,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Mature,11-20 years,Street
1066247,6,"-37.79081432, 144.9200146",,,,-37.79081432,144.9200146,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,61+ years,Street
1068623,6,"-37.82561251, 144.9668554",,,,-37.82561251,144.9668554,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2006,19,Semi-Mature,21-30 years,Street
1068486,6,"-37.82445692, 144.9070078",,,,-37.82445692,144.9070078,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2007,18,Juvenile,31-60 years,Street
1018217,6,"-37.79469404, 144.9433612",,,,-37.79469404,144.9433612,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1025641,6,"-37.81455148, 144.9775358",,,,-37.81455148,144.9775358,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,1997,28,Semi-Mature,31-60 years,Street
1068516,6,"-37.82636445, 144.9037425",,,,-37.82636445,144.9037425,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2007,18,Semi-Mature,31-60 years,Street
1288489,6,"-37.77626128, 144.9405551",,,,-37.77626128,144.9405551,,0,Flowering Gum,0,Corymbia,1,0,0,,,Corymbia ficifolia,Corymbia,Myrtaceae,2008,17,Juvenile,11-20 years,Street
1456443,6,"-37.80802927, 144.9227688",,,,-37.80802927,144.9227688,,0,Flowering Gum,0,Corymbia,1,0,0,,,Corymbia ficifolia,Corymbia,Myrtaceae,2010,15,New,61+ years,Street
1289723,6,"-37.79087136, 144.9402271",,,,-37.79087136,144.9402271,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,2008,17,Semi-Mature,21-30 years,Street
1441704,6,"-37.81473256, 144.973015",,,,-37.81473256,144.973015,,0,Weeping Myrtle,0,Other Genuses,1,0,0,,,Syzygium floribundum,Syzygium,Myrtaceae,2010,15,Juvenile,21-30 years,Street
1017328,6,"-37.79495643, 144.9244666",,,,-37.79495643,144.9244666,,0,Snow-in-Summer,0,Melaleuca,1,0,0,,,Melaleuca linariifolia,Melaleuca,Myrtaceae,1997,28,Mature,11-20 years,Street
1357577,6,"-37.8230653, 144.9100444",,,,-37.8230653,144.9100444,,0,Yellow Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,2008,17,Juvenile,31-60 years,Street
1440576,6,"-37.79018297, 144.927796",,,,-37.79018297,144.927796,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,2009,16,Juvenile,61+ years,Street
1359424,6,"-37.81377069, 144.9369964",,,,-37.81377069,144.9369964,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,Juvenile,61+ years,Street
1285901,6,"-37.80695249, 144.9466472",,,,-37.80695249,144.9466472,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2008,17,Juvenile,61+ years,Street
1441315,6,"-37.82820565, 144.9118424",,,,-37.82820565,144.9118424,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2009,16,Juvenile,61+ years,Street
1017767,6,"-37.80591952, 144.9584307",,,,-37.80591952,144.9584307,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,1997,28,Mature,21-30 years,Street
1067808,6,"-37.79222803, 144.9190018",,,,-37.79222803,144.9190018,,0,Willow Gum,0,Eucalyptus,1,0,0,,,Eucalyptus scoparia,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,31-60 years,Street
1022855,6,"-37.80674393, 144.9637511",,,,-37.80674393,144.9637511,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,1997,28,Mature,21-30 years,Street
1441585,6,"-37.82077149, 144.9565642",,,,-37.82077149,144.9565642,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,2010,15,New,31-60 years,Street
1070239,6,"-37.8258776, 144.9089192",,,,-37.8258776,144.9089192,,0,Yellow Box,0,Eucalyptus,1,0,0,,,Eucalyptus melliodora,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,31-60 years,Street
1056628,6,"-37.80507034, 144.90867",,,,-37.80507034,144.90867,,0,Swamp Gum,0,Eucalyptus,1,0,0,,,Eucalyptus ovata,Eucalyptus,Myrtaceae,1999,26,Semi-Mature,11-20 years,Street
1062962,6,"-37.82329822, 144.9087939",,,,-37.82329822,144.9087939,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2000,25,Semi-Mature,21-30 years,Street
1289981,6,"-37.79533562, 144.9400576",,,,-37.79533562,144.9400576,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2008,17,Semi-Mature,31-60 years,Street
1068168,6,"-37.77894191, 144.9460301",,,,-37.77894191,144.9460301,,0,Yellow Box,0,Eucalyptus,1,0,0,,,Eucalyptus melliodora,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,61+ years,Street
1021965,6,"-37.793441, 144.9683265",,,,-37.793441,144.9683265,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1441536,6,"-37.77590247, 144.9425326",,,,-37.77590247,144.9425326,,0,Gum,0,Eucalyptus,1,0,0,,,Eucalyptus unknown,Eucalyptus,Myrtaceae,2010,15,Juvenile,61+ years,Street
1056595,6,"-37.80324195, 144.9092582",,,,-37.80324195,144.9092582,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1999,26,Semi-Mature,21-30 years,Street
1440244,6,"-37.79366354, 144.9438459",,,,-37.79366354,144.9438459,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2009,16,New,31-60 years,Street
1059174,6,"-37.82314768, 144.9338432",,,,-37.82314768,144.9338432,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1288307,6,"-37.79290902, 144.9643176",,,,-37.79290902,144.9643176,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,2008,17,Juvenile,61+ years,Street
1068179,6,"-37.77926512, 144.9477134",,,,-37.77926512,144.9477134,,0,Yellow Box,0,Eucalyptus,1,0,0,,,Eucalyptus melliodora,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,31-60 years,Street
1441806,6,"-37.77578196, 144.941742",,,,-37.77578196,144.941742,,0,Gum,0,Eucalyptus,1,0,0,,,Eucalyptus unknown,Eucalyptus,Myrtaceae,2010,15,Semi-Mature,61+ years,Street
1289748,6,"-37.79075072, 144.9400941",,,,-37.79075072,144.9400941,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2008,17,Semi-Mature,61+ years,Street
1070500,6,"-37.82266403, 144.9109746",,,,-37.82266403,144.9109746,,0,Ironbark,0,Eucalyptus,1,0,0,,,Eucalyptus sideroxylon,Eucalyptus,Myrtaceae,2006,19,Juvenile,61+ years,Street
1066930,6,"-37.82803662, 144.902233",,,,-37.82803662,144.902233,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2006,19,Juvenile,31-60 years,Street
1359994,6,"-37.7981721, 144.9658677",,,,-37.7981721,144.9658677,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2009,16,New,61+ years,Street
1015602,6,"-37.79383868, 144.9463739",,,,-37.79383868,144.9463739,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Mature,21-30 years,Street
1016137,6,"-37.80112, 144.9555048",,,,-37.80112,144.9555048,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Semi-Mature,11-20 years,Street
1062947,6,"-37.82279118, 144.9103851",,,,-37.82279118,144.9103851,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2000,25,Semi-Mature,31-60 years,Street
1068171,6,"-37.778988, 144.9465494",,,,-37.778988,144.9465494,,0,Yellow Box,0,Eucalyptus,1,0,0,,,Eucalyptus melliodora,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,61+ years,Street
1357591,6,"-37.82399618, 144.9078154",,,,-37.82399618,144.9078154,,0,Yellow Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,2008,17,Juvenile,<1 year,Street
1357445,6,"-37.79744249, 144.9480181",,,,-37.79744249,144.9480181,,0,Yellow Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,2008,17,Juvenile,<1 year,Street
1456738,6,"-37.80298589, 144.952631",,,,-37.80298589,144.952631,,0,Large-fruited Yellow or Blue Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon subsp. megalocarpa,Eucalyptus,Myrtaceae,2010,15,Juvenile,61+ years,Street
1015611,6,"-37.79366924, 144.9458818",,,,-37.79366924,144.9458818,,0,Snow-in-Summer,0,Melaleuca,1,0,0,,,Melaleuca linariifolia,Melaleuca,Myrtaceae,1997,28,Mature,21-30 years,Street
1287638,6,"-37.79404101, 144.9146514",,,,-37.79404101,144.9146514,,0,River red gum,0,Eucalyptus,1,0,0,,,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,2008,17,Juvenile,61+ years,Street
1288119,6,"-37.77790685, 144.9405617",,,,-37.77790685,144.9405617,,0,Lemon Scented Gum,0,Corymbia,1,0,0,,,Corymbia citriodora,Corymbia,Myrtaceae,2008,17,Semi-Mature,11-20 years,Street
1015488,6,"-37.79650475, 144.9450787",,,,-37.79650475,144.9450787,,0,Brush Box,0,Lophostemon,1,0,0,,,Lophostemon confertus,Lophostemon,Myrtaceae,1997,28,Mature,21-30 years,Street
1455057,6,"-37.82517248, 144.9470908",,,,-37.82517248,144.9470908,,0,Flowering Gum,0,Corymbia,1,0,0,,,Corymbia ficifolia,Corymbia,Myrtaceae,2010,15,New,6-10 years (<50% canopy),Street
1016091,6,"-37.80241842, 144.9544514",,,,-37.80241842,144.9544514,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,1997,28,Semi-Mature,21-30 years,Street
1053112,6,"-37.78199596, 144.9571682",,,,-37.78199596,144.9571682,,0,Sugar gum,0,Eucalyptus,1,0,0,,,Eucalyptus cladocalyx,Eucalyptus,Myrtaceae,1999,26,Semi-Mature,21-30 years,Street
1023745,6,"-37.80596763, 144.9500422",,,,-37.80596763,144.9500422,,0,Yellow Gum,0,Eucalyptus,1,0,0,,,Eucalyptus leucoxylon,Eucalyptus,Myrtaceae,1997,28,Mature,21-30 years,Street
1021509,6,"-37.79927746, 144.9718328",,,,-37.79927746,144.9718328,,0,Prickly Paperbark,0,Melaleuca,1,0,0,,,Melaleuca styphelioides,Melaleuca,Myrtaceae,1997,28,Mature,21-30 years,Street
1288481,6,"-37.77689116, 144.9388783",,,,-37.77689116,144.9388783,,0,Smooth-barked apple,0,Angophora,1,0,0,,,Angophora costata,Angophora,Myrtaceae,2008,17,Semi-Mature,31-60 years,Street
1064547,6,"-37.79829126, 144.9307982",,,,-37.79829126,144.9307982,,0,Kanooka,0,Other Genuses,1,0,0,,,Tristaniopsis laurina,Tristaniopsis,Myrtaceae,2006,19,Juvenile,31-60 years,Street
1069407,6,"-37.79881287, 144.928574",,,,-37.79881287,144.928574,,0,Red Box,0,Eucalyptus,1,0,0,,,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,2006,19,Semi-Mature,31-60 years,Street
1063059,6,"-37.82593912, 144.9040825",,,,-37.82593912,144.9040825,,0,Spotted Gum,0,Corymbia,1,0,0,,,Corymbia maculata,Corymbia,Myrtaceae,2000,25,Semi-Mature,21-30 years,Street
